Id,pm2_5
ID_M1T3S50WVB,65.65195835831247
ID_S9OZLWWLTX,61.42622670442465
ID_OC21YTIKX2,69.88291170173716
ID_BNZBP8KDYD,75.25413188876601
ID_ZS2RAN8HZT,62.043984884687795
ID_HSJA8I0X66,78.47617174418994
ID_3O2ZUT59OO,59.28812065048178
ID_LWMVVRDK4P,67.44920992576698
ID_JGEEJ9J0G7,74.5529991645906
ID_U9UG6FQVPU,46.31984256355535
ID_JXEE6DECR8,85.89905698892487
ID_X5RLD131U1,59.93677564095112
ID_FVXR6BLRXX,50.550589237139114
ID_330JO6WDMW,61.3048793012516
ID_BG678HMUDR,55.50174779964289
ID_OYTFW2XX80,44.960026035931065
ID_SJPCYBVN37,55.796934848756464
ID_1WZI08CXKU,51.26804880761658
ID_L70RX1A4HO,65.51835515996062
ID_FD2UHYPNPX,62.216208676590234
ID_9VFE89MNX4,57.57125486431696
ID_YKE7L81EVD,72.39679243174476
ID_9YA1CLRY74,51.191182112467594
ID_WGF1986WB4,43.39648869650514
ID_LOEPDPCMQI,57.40711110410168
ID_35WTU72HHD,76.5130300340305
ID_B1DKEW1CKI,70.11999579886627
ID_IWO4EVLHSQ,71.41522993696955
ID_4537KW6C3A,77.56979597074181
ID_WWMNG6XYTY,64.37984055284878
ID_KD5KKSFIKL,89.06082260823128
ID_ZU1P3K6J06,71.42689406403198
ID_71UU48C3W3,72.12487499761176
ID_ZI6G75M6Q6,81.08882630508374
ID_A9LNEJED6P,72.71396644606101
ID_11U2TQJURU,76.50909777267874
ID_3XOBL8XC7D,47.411848881641376
ID_M8V8YMCP98,42.69191164143352
ID_VZPWTV9ZDH,83.7534034041635
ID_F5UTU11EP4,67.25590026510275
ID_ZTZSZQXCHZ,60.78380427296682
ID_I5ZF9HCOGQ,72.25252379820222
ID_9D0D6WUMG1,64.9353375129042
ID_DD5CW7FTOR,79.60444941573284
ID_E7XX65XDU2,51.86892054795327
ID_J1SU4W4BZF,66.58287376746915
ID_Q6RBL64F61,60.00492598675642
ID_YZQ8L5BX18,84.99787838606494
ID_GLKF2579ON,66.0654922008959
ID_W7C8YXSXPK,68.13401703133425
ID_7G07GC5VM1,63.04763847025542
ID_65452XRVJE,76.48458745027236
ID_CK7UI94H9K,64.15188668546463
ID_6HQH4D0K02,45.31497710975286
ID_FKAFYHMPSR,44.12675091818939
ID_QSIKFL7E3C,61.838481365581416
ID_O7K2PDWG93,84.70176784454878
ID_XN7O7GC7UR,73.8005085769997
ID_SJUXZLIK7B,76.61353476221043
ID_XLQJNEL0BT,78.48723295846155
ID_RMHHD1789M,72.55454276355319
ID_8MKVY3S1MA,88.99538163990863
ID_30PS9MJA57,71.49566464160671
ID_TSOY3X8CXU,74.3284206764263
ID_VPOZP0A83Q,79.29084631077322
ID_5C7Y47AKA0,76.19767859380283
ID_39YP3XODVJ,79.84506438944629
ID_135WIU9WN8,53.259646526014734
ID_IZF5E5OSFB,47.9637857342494
ID_GTES08MY9N,93.27249325327335
ID_9G8DNYIWCY,68.31367044361669
ID_0P11RLVXKB,56.44175507831278
ID_D90AKJFBPN,70.97669958966401
ID_5ERZJGEU1K,66.13269849759976
ID_S8JGW7T7QD,68.13691765458151
ID_IEMLO6MJFE,52.850017058856785
ID_6Z2UEBQP8G,66.21190341563079
ID_4US88CWADE,61.69977617818913
ID_EHVK7OZGA8,78.55620671844666
ID_R1UA6NY5DI,66.96025330559432
ID_24VX5Y6MEC,69.79559598223986
ID_83IWONCQUM,60.32842386921393
ID_LEJKPH7SL7,79.53936253611481
ID_M45JQ3KDI8,63.3836260301418
ID_NVDVNY09N2,57.71421275385878
ID_01ALZXP0DJ,46.99273364203978
ID_6NU8N45NOP,41.89741529458373
ID_N37L8RSGUY,60.28422282359071
ID_N9WDA8G4OZ,89.31851370182682
ID_AF94EODUON,75.4740150890234
ID_EUHIAJVMDS,76.34820056824313
ID_R2UCFYM17Z,75.38740839728192
ID_6NBTWSKY8V,68.26067388051963
ID_NQFT248FIP,90.51986010538624
ID_AOOQQQNB4U,71.58683977029932
ID_2J3RKVSASG,74.64766197247896
ID_B62BPN91UV,84.9531631546878
ID_V3Q0QFN3T4,73.9456684663937
ID_X2DPBR9QG5,77.98528578550241
ID_0Q5G1P1C02,55.244916474994724
ID_G6GZHXE6MO,45.32922340508971
ID_TKRAD8TEMJ,81.10162749542431
ID_XFUYPB424N,76.43436629312556
ID_ZIJKYBSBEP,60.14824192758711
ID_W3RPHCB3QY,70.13541344487587
ID_IYXUEAU8N6,62.722598333423946
ID_8OGN3JY9EX,62.72377722958991
ID_5NRO0A8JY9,49.02713509104275
ID_TSCJU796XA,66.4693744779376
ID_0C6DZY6LOS,61.152845007001766
ID_GBIXW479HQ,77.00347798307621
ID_P0756PIIJE,69.3742322132821
ID_N5UG0NNJXP,72.83081693892238
ID_CW5YOVFLGW,63.36672520281074
ID_BTUEK05BQO,76.84353007117001
ID_OQD1TABK20,62.96241934639534
ID_K6VXPZHLWJ,57.148048464408795
ID_JT0OCWIY83,50.00260568606047
ID_Z24NMRDA7U,49.25281713024931
ID_1TRXTAE3X0,60.53281463599093
ID_WFYVDUY1LY,72.48854428540608
ID_SYLT3ZIIN0,69.96727825417587
ID_NV8XID28BY,76.8443564561816
ID_M8KNUAUGCQ,72.0557616952756
ID_NNZLL63JE5,63.41178316130062
ID_CST8UXVYF0,86.01487643895155
ID_AYPTRINX94,68.58965990068737
ID_SWQR0NKE60,66.62126460986288
ID_FQQYVYK1OZ,77.93028695239275
ID_V91HJ5RWIB,73.80139832827622
ID_77XDF6XMTF,71.35465206594004
ID_WH886YJP9I,46.12089738249399
ID_26RBZ26VAJ,40.08706023632901
ID_NO7WY0LDW4,72.88257166501351
ID_QL54RKMFZ5,68.74902800850569
ID_J8YARZNET7,57.47329180943082
ID_FXS5V9QLE6,63.53216626541102
ID_XEQ2USXM7R,53.285334788837936
ID_DGULS2Y8GM,68.22316566028209
ID_IXM47G9K0P,42.382845591512854
ID_7JCOOGLPTT,65.06891810962425
ID_P9ITSLB3TD,49.5407311524107
ID_MRYVX78O08,42.29760806429119
ID_5TOKNYF1Y1,74.29892783575906
ID_MXYEF6YNUL,51.277907546092244
ID_LS7JFK7EM5,57.89875611426748
ID_SMFG78WX25,53.381658422669354
ID_9T0AOMNK6S,67.53047798910471
ID_W6GIHANRP5,54.82438881576176
ID_QPY9O521IM,46.8543259670133
ID_V0T3SAHM0K,44.89720279192896
ID_OY3TR9JGJ8,53.86696930478734
ID_CJNNIXMP87,77.78082977559384
ID_FABKVSR1BD,75.26090245150388
ID_G1OAPY75P6,72.65447057314252
ID_K06WT549AV,73.88054117516063
ID_V9POV1OY4A,66.92587185408078
ID_YUXZSG4354,87.00489470236201
ID_3QL87AI1DX,71.535711790308
ID_FY1UWXCRKJ,70.08047976128695
ID_4GTXDR6C41,82.2195279716141
ID_DGEMK345IT,72.4594674530981
ID_CJ7RNBA750,78.6516586455256
ID_VPHNNI8W9F,49.029519671795825
ID_5LF6WFA8JD,40.809413254920415
ID_PMZVZRKTJX,70.59130145551093
ID_5K9E9NR558,58.705296167254666
ID_YJ87C9N3SP,70.65998701889167
ID_Q2LOBYJEV5,59.22919280390907
ID_KKA452CY40,71.38698075238376
ID_X92253R2OU,46.28218801869549
ID_HEA7H5ZUGK,61.54714653209299
ID_YZXJO7JD17,52.262855941775435
ID_OSAMM86QEX,46.3482439770705
ID_L8308120JU,77.39060131196047
ID_XT4E5PTMJ0,54.43357449451007
ID_Z6H1U7W1H0,59.143478251772656
ID_9Z87TVPT30,50.68421634132992
ID_APFC8DFK20,63.76067247343761
ID_XFDCP9MTU5,57.851012362767364
ID_NX6GHCVKY4,53.150553757269755
ID_507IBP5DAO,40.9120737538409
ID_NYKGOYFBKZ,47.140838843323465
ID_OXVTH305ZN,53.45732736295966
ID_PREE6HY7WQ,68.69915801405081
ID_2ELK5X61SY,66.02215250481308
ID_FZR8850G05,70.09226120973052
ID_2KGCBBXQXZ,71.57909312768281
ID_ZHYJ6EQ4C3,62.85125305731311
ID_29QZ3RU7OJ,76.38463595609315
ID_YQ5VPMZMWL,65.4237339820875
ID_I3Q9ZA9DI0,65.70482713753552
ID_QU8JG4H81D,72.3121931863229
ID_53M3F2II9L,67.71694665733497
ID_8COKWZ9PVS,68.81107184645937
ID_X7GLAQM10R,47.91162266613917
ID_HEZURHJTRI,40.85299672686063
ID_O8E955JLRD,88.27748093442516
ID_4YAZ1FBMMO,68.74040615889378
ID_4LSDZILXR0,57.1614314628584
ID_439O0W1CYV,62.34419778743068
ID_GUV55TD7AT,55.556253960242884
ID_C4TFWITFFO,69.14173943092524
ID_Q9JNPV1UWN,42.19944844239908
ID_P6OKEZHH59,56.938562787800095
ID_H5X9D2WCI0,47.0687349262393
ID_MDZLV6BIEN,41.062807463470655
ID_F2K44TATG0,72.12986593964155
ID_4UZM8UW0B3,74.01047612169964
ID_OPDUUYPMYS,52.907104320560904
ID_K3TIP2VGAN,56.99441091868581
ID_VB2M0TRKP2,45.19478204718777
ID_1N61WSM59Z,63.366840817743466
ID_S3JX79UIM7,55.36253992846504
ID_JOEV7EODRE,48.15827770662134
ID_9B07GT4JR6,38.21766478302726
ID_Q8NV341T7Y,41.995067360781434
ID_H00Z7OM8WB,51.59559488898018
ID_N7KCYK7LHW,68.36785323972468
ID_UHF4F7JIXX,64.50810316992421
ID_ZWK1LUOLC3,65.70668441750666
ID_BYL5JF6ARM,73.62237567396281
ID_TIQGZWD7OR,62.93921745698635
ID_4M1IBXQN6G,76.44430973408124
ID_Y4D3QTZE98,67.20923308391126
ID_Y5MFPS9V8N,63.58593723820897
ID_KX6S9M84EX,71.31726683601521
ID_LORDLRKRKU,66.1569147411024
ID_MBJY0WN7BT,68.73951997495092
ID_FENQZVLOB3,50.840351825338296
ID_6HFGZVMHPM,41.847097270701255
