Id,pm2_5
ID_M1T3S50WVB,67.97542187379625
ID_S9OZLWWLTX,65.30880427734054
ID_OC21YTIKX2,73.866973465273
ID_BNZBP8KDYD,79.3619041911564
ID_ZS2RAN8HZT,64.58296509080328
ID_HSJA8I0X66,83.08119307928995
ID_3O2ZUT59OO,64.72277822028421
ID_LWMVVRDK4P,71.93525266578307
ID_JGEEJ9J0G7,72.91003043051684
ID_U9UG6FQVPU,45.36897657129818
ID_JXEE6DECR8,82.04510294321717
ID_X5RLD131U1,61.26362326477418
ID_FVXR6BLRXX,51.94530687719845
ID_330JO6WDMW,65.30539607244987
ID_BG678HMUDR,50.992610968412514
ID_OYTFW2XX80,46.18736301728012
ID_SJPCYBVN37,58.873227166538
ID_1WZI08CXKU,50.84817374550533
ID_L70RX1A4HO,72.0280367037274
ID_FD2UHYPNPX,61.55983546370533
ID_9VFE89MNX4,58.67291512550185
ID_YKE7L81EVD,69.64023439461873
ID_9YA1CLRY74,53.43339965744344
ID_WGF1986WB4,45.67035194387749
ID_LOEPDPCMQI,59.24704653286838
ID_35WTU72HHD,70.76898564583698
ID_B1DKEW1CKI,66.71630619010452
ID_IWO4EVLHSQ,74.2237467113069
ID_4537KW6C3A,78.8229782245119
ID_WWMNG6XYTY,67.15900107983042
ID_KD5KKSFIKL,83.79285908479564
ID_ZU1P3K6J06,68.69941260233513
ID_71UU48C3W3,69.56408634514631
ID_ZI6G75M6Q6,77.9280252442016
ID_A9LNEJED6P,72.16088466555351
ID_11U2TQJURU,74.08886990478764
ID_3XOBL8XC7D,52.327014305283775
ID_M8V8YMCP98,44.9785445129819
ID_VZPWTV9ZDH,83.29447782912652
ID_F5UTU11EP4,72.52608559875381
ID_ZTZSZQXCHZ,69.26087542151518
ID_I5ZF9HCOGQ,77.95335908898504
ID_9D0D6WUMG1,62.716674475889306
ID_DD5CW7FTOR,69.66178960716195
ID_E7XX65XDU2,49.76753860135303
ID_J1SU4W4BZF,67.4108975625242
ID_Q6RBL64F61,59.083987015097705
ID_YZQ8L5BX18,81.06582999582207
ID_GLKF2579ON,65.87783455791538
ID_W7C8YXSXPK,70.52450997391865
ID_7G07GC5VM1,61.29257913203788
ID_65452XRVJE,72.3472444344654
ID_CK7UI94H9K,63.570441639133804
ID_6HQH4D0K02,44.45339784192929
ID_FKAFYHMPSR,43.333583905022735
ID_QSIKFL7E3C,66.62648421696531
ID_O7K2PDWG93,84.10437461205687
ID_XN7O7GC7UR,74.6509553488635
ID_SJUXZLIK7B,81.75872114751984
ID_XLQJNEL0BT,84.89274700980906
ID_RMHHD1789M,73.52026991431694
ID_8MKVY3S1MA,93.80069901191888
ID_30PS9MJA57,73.61165044653787
ID_TSOY3X8CXU,75.14691007311599
ID_VPOZP0A83Q,85.86770292532269
ID_5C7Y47AKA0,78.99057916228637
ID_39YP3XODVJ,80.14625253634117
ID_135WIU9WN8,57.03455449699728
ID_IZF5E5OSFB,49.148412822730954
ID_GTES08MY9N,93.04424542780815
ID_9G8DNYIWCY,73.94861298752102
ID_0P11RLVXKB,62.731495154439706
ID_D90AKJFBPN,75.45393897935688
ID_5ERZJGEU1K,64.28852091607294
ID_S8JGW7T7QD,69.66167336711173
ID_IEMLO6MJFE,51.48987012376836
ID_6Z2UEBQP8G,67.78846875893203
ID_4US88CWADE,59.52158893748579
ID_EHVK7OZGA8,83.3309580248995
ID_R1UA6NY5DI,66.78154242637666
ID_24VX5Y6MEC,68.89862751938443
ID_83IWONCQUM,60.864423921570584
ID_LEJKPH7SL7,74.32850593046241
ID_M45JQ3KDI8,62.27757727458
ID_NVDVNY09N2,59.91552599565638
ID_01ALZXP0DJ,44.11787892529137
ID_6NU8N45NOP,41.19785632403234
ID_N37L8RSGUY,62.79963613139772
ID_N9WDA8G4OZ,78.48984810849089
ID_AF94EODUON,66.87090429664488
ID_EUHIAJVMDS,72.65045427984923
ID_R2UCFYM17Z,71.40655524394577
ID_6NBTWSKY8V,63.226770358525926
ID_NQFT248FIP,81.49908622293454
ID_AOOQQQNB4U,63.82036980331611
ID_2J3RKVSASG,68.34269109127429
ID_B62BPN91UV,78.02490768107987
ID_V3Q0QFN3T4,69.39442442459405
ID_X2DPBR9QG5,70.62362393546309
ID_0Q5G1P1C02,50.86173650381883
ID_G6GZHXE6MO,47.662516979073935
ID_TKRAD8TEMJ,80.86960105283703
ID_XFUYPB424N,72.35759787025566
ID_ZIJKYBSBEP,62.05497964170259
ID_W3RPHCB3QY,68.98572784249298
ID_IYXUEAU8N6,58.31898615427259
ID_8OGN3JY9EX,61.96995924306641
ID_5NRO0A8JY9,46.58977193751215
ID_TSCJU796XA,61.858119330920935
ID_0C6DZY6LOS,54.78723426350511
ID_GBIXW479HQ,73.98251188328287
ID_P0756PIIJE,60.690119551860946
ID_N5UG0NNJXP,68.3959762246877
ID_CW5YOVFLGW,57.72048712389158
ID_BTUEK05BQO,68.85507212906623
ID_OQD1TABK20,59.66736985649737
ID_K6VXPZHLWJ,54.595333912578425
ID_JT0OCWIY83,48.225168447740316
ID_Z24NMRDA7U,43.61235485897208
ID_1TRXTAE3X0,59.90411219914139
ID_WFYVDUY1LY,65.0541153677837
ID_SYLT3ZIIN0,64.80344143002657
ID_NV8XID28BY,71.76457813601952
ID_M8KNUAUGCQ,71.12253013421757
ID_NNZLL63JE5,62.96008265257122
ID_CST8UXVYF0,79.88458960242902
ID_AYPTRINX94,64.42871688195454
ID_SWQR0NKE60,64.35801651900125
ID_FQQYVYK1OZ,72.30441948967078
ID_V91HJ5RWIB,69.17635032301341
ID_77XDF6XMTF,66.9153363542919
ID_WH886YJP9I,46.09511531181687
ID_26RBZ26VAJ,41.73583136410008
ID_NO7WY0LDW4,74.89179473750627
ID_QL54RKMFZ5,65.52579281492423
ID_J8YARZNET7,55.738763355105924
ID_FXS5V9QLE6,64.42495422529187
